gene,profile,n_models,pearson_r,p_value,fdr,rank_positive
ZNF180,C-604 2 uM endpoint vs dependency strength,689,-0.03546570521414439,0.35261207815696144,0.9027812771719324,13553
DCTN5,C-604 2 uM endpoint vs dependency strength,689,-0.03547283601602068,0.35251521728612933,0.9027812771719324,13554
TEFM,C-604 2 uM endpoint vs dependency strength,689,-0.0354771923812745,0.3524560510968942,0.9027812771719324,13555
TDRD10,C-604 2 uM endpoint vs dependency strength,689,-0.03547897846631417,0.35243179510766537,0.9027812771719324,13556
CD3G,C-604 2 uM endpoint vs dependency strength,689,-0.0354822488968413,0.35238738364595407,0.9027812771719324,13557
ACOX2,C-604 2 uM endpoint vs dependency strength,689,-0.0354868824342259,0.3523244676549224,0.9027812771719324,13558
GUCA2B,C-604 2 uM endpoint vs dependency strength,689,-0.03550421072368701,0.35208924021534244,0.9027812771719324,13559
MAP3K10,C-604 2 uM endpoint vs dependency strength,689,-0.03550793108062101,0.3520387501879218,0.9027812771719324,13560
NR2F2,C-604 2 uM endpoint vs dependency strength,689,-0.035515127040930065,0.35194110473440965,0.9027812771719324,13561
ZBTB48,C-604 2 uM endpoint vs dependency strength,689,-0.03551515882640035,0.3519406734600087,0.9027812771719324,13562
ATP13A3,C-604 2 uM endpoint vs dependency strength,689,-0.035516143414642806,0.3519273144489784,0.9027812771719324,13563
TSGA10,C-604 2 uM endpoint vs dependency strength,689,-0.03551978146620972,0.35187795570934177,0.9027812771719324,13564
PLCG2,C-604 2 uM endpoint vs dependency strength,689,-0.03552369258621138,0.35182489703240155,0.9027812771719324,13565
SCLT1,C-604 2 uM endpoint vs dependency strength,689,-0.0355287860270532,0.35175580644249566,0.9027812771719324,13566
GFRA2,C-604 2 uM endpoint vs dependency strength,689,-0.035532707948876634,0.3517026129061998,0.9027812771719324,13567
BMP2,C-604 2 uM endpoint vs dependency strength,689,-0.03554539002885395,0.3515306390048061,0.9027812771719324,13568
CP,C-604 2 uM endpoint vs dependency strength,689,-0.03554924350161728,0.35147839495706634,0.9027812771719324,13569
EDA2R,C-604 2 uM endpoint vs dependency strength,689,-0.03555250581092009,0.35143416953521556,0.9027812771719324,13570
COMMD10,C-604 2 uM endpoint vs dependency strength,689,-0.03555737848465362,0.35136811979599947,0.9027812771719324,13571
ZNF630,C-604 2 uM endpoint vs dependency strength,689,-0.035563553788326194,0.3512844240111753,0.9027812771719324,13572
MLF1,C-604 2 uM endpoint vs dependency strength,689,-0.03557100373713912,0.3511834693472619,0.9027812771719324,13573
PRDX3,C-604 2 uM endpoint vs dependency strength,689,-0.035573889331051205,0.3511443714358405,0.9027812771719324,13574
PIF1,C-604 2 uM endpoint vs dependency strength,689,-0.035582282186394656,0.35103066937782534,0.9027812771719324,13575
PPP4R4,C-604 2 uM endpoint vs dependency strength,689,-0.03559983935603055,0.35079288924602525,0.9027812771719324,13576
NEBL,C-604 2 uM endpoint vs dependency strength,689,-0.03562099229284704,0.3505065463044822,0.9026973004702262,13577
LHFPL7,C-604 2 uM endpoint vs dependency strength,689,-0.035624381111168904,0.3504606863188552,0.9026973004702262,13578
METTL26,C-604 2 uM endpoint vs dependency strength,689,-0.035627184314163035,0.3504227541807379,0.9026973004702262,13579
ANKRD28,C-604 2 uM endpoint vs dependency strength,689,-0.035630677862289316,0.3503754841272557,0.9026973004702262,13580
IL2,C-604 2 uM endpoint vs dependency strength,689,-0.035635128523688754,0.35031526953348074,0.9026973004702262,13581
TSPEAR,C-604 2 uM endpoint vs dependency strength,689,-0.03563514168410764,0.3503150914911673,0.9026973004702262,13582
KIFBP,C-604 2 uM endpoint vs dependency strength,689,-0.03563732982080693,0.3502854898164038,0.9026973004702262,13583
GIMAP4,C-604 2 uM endpoint vs dependency strength,689,-0.03564987545711132,0.3501157997896271,0.9026973004702262,13584
PVR,C-604 2 uM endpoint vs dependency strength,689,-0.03565918618395612,0.34998989821362,0.9026973004702262,13585
RBM42,C-604 2 uM endpoint vs dependency strength,689,-0.035675195046390176,0.349773490081293,0.9026328028871525,13586
NEU1,C-604 2 uM endpoint vs dependency strength,689,-0.03567962612545665,0.3497136056389851,0.9026136491177227,13587
GPALPP1,C-604 2 uM endpoint vs dependency strength,689,-0.03568398413997877,0.34965471497131395,0.9026136491177227,13588
POMGNT2,C-604 2 uM endpoint vs dependency strength,689,-0.035695923334994696,0.3494934105643021,0.9025869301649382,13589
SLC39A7,C-604 2 uM endpoint vs dependency strength,689,-0.03570014740443502,0.3494363525950707,0.9025869301649382,13590
C9orf85,C-604 2 uM endpoint vs dependency strength,689,-0.03571486615886081,0.34923758041835395,0.9025869301649382,13591
ERMARD,C-604 2 uM endpoint vs dependency strength,689,-0.035715113538678615,0.3492342402435185,0.9025869301649382,13592
ELAVL4,C-604 2 uM endpoint vs dependency strength,689,-0.03571649362146611,0.3492156064440758,0.9025869301649382,13593
ABCA10,C-604 2 uM endpoint vs dependency strength,689,-0.035723088694099625,0.3491265688461079,0.9025869301649382,13594
GDI1,C-604 2 uM endpoint vs dependency strength,689,-0.03572424565880752,0.3491109505834945,0.9025869301649382,13595
PCYOX1,C-604 2 uM endpoint vs dependency strength,689,-0.03572572695924895,0.3490909546481142,0.9025869301649382,13596
RTP2,C-604 2 uM endpoint vs dependency strength,689,-0.035729910042764726,0.34903449151570815,0.9025869301649382,13597
PJA2,C-604 2 uM endpoint vs dependency strength,689,-0.03573346998235156,0.34898644411961005,0.9025869301649382,13598
GLI3,C-604 2 uM endpoint vs dependency strength,689,-0.03573883408879484,0.3489140543622091,0.9025869301649382,13599
NOX5,C-604 2 uM endpoint vs dependency strength,689,-0.035752836812658985,0.3487251294773646,0.9025869301649382,13600
RTCA,C-604 2 uM endpoint vs dependency strength,689,-0.035752852218211034,0.34872492166122643,0.9025869301649382,13601
CBX2,C-604 2 uM endpoint vs dependency strength,689,-0.03576352870757683,0.34858091799853697,0.9025869301649382,13602
NKG7,C-604 2 uM endpoint vs dependency strength,689,-0.03576386779077235,0.348576345088433,0.9025869301649382,13603
ARFIP2,C-604 2 uM endpoint vs dependency strength,689,-0.03579829184720402,0.3481122967431898,0.9025869301649382,13604
THG1L,C-604 2 uM endpoint vs dependency strength,689,-0.035808704639464325,0.3479720058844656,0.9025868176152918,13605
ANKRD44,C-604 2 uM endpoint vs dependency strength,689,-0.03581287010854351,0.34791589484183044,0.9025868176152918,13606
DSC2,C-604 2 uM endpoint vs dependency strength,689,-0.035813501205674746,0.3479073941348527,0.9025868176152918,13607
TAS2R40,C-604 2 uM endpoint vs dependency strength,689,-0.035825871290755956,0.34774079905413413,0.9025868176152918,13608
ZNF415,C-604 2 uM endpoint vs dependency strength,689,-0.03583051557971894,0.34767826480498126,0.9025868176152918,13609
STRA6,C-604 2 uM endpoint vs dependency strength,689,-0.03583078900710566,0.34767458339254087,0.9025868176152918,13610
PWP2,C-604 2 uM endpoint vs dependency strength,689,-0.03586646062272464,0.3471945147137323,0.9023386141464901,13611
TRAPPC8,C-604 2 uM endpoint vs dependency strength,689,-0.03587769814811577,0.3470433672928147,0.9020820568473904,13612
PDS5A,C-604 2 uM endpoint vs dependency strength,689,-0.0358783676725004,0.34703436334782145,0.9020820568473904,13613
TYROBP,C-604 2 uM endpoint vs dependency strength,689,-0.03589077608278016,0.34686751854259396,0.9020820568473904,13614
COQ9,C-604 2 uM endpoint vs dependency strength,689,-0.035902433578752266,0.3467108170348533,0.9020820568473904,13615
NPTX2,C-604 2 uM endpoint vs dependency strength,689,-0.035902862850500275,0.34670504756932974,0.9020820568473904,13616
IER3IP1,C-604 2 uM endpoint vs dependency strength,689,-0.035907642691230285,0.34664081003752484,0.9020820568473904,13617
CRACR2B,C-604 2 uM endpoint vs dependency strength,689,-0.03591031129239265,0.3466049492966942,0.9020820568473904,13618
ASB17,C-604 2 uM endpoint vs dependency strength,689,-0.03591242898570615,0.34657649334907387,0.9020820568473904,13619
TNNT1,C-604 2 uM endpoint vs dependency strength,689,-0.03593301908487961,0.34629989667613725,0.9020574901306497,13620
REEP5,C-604 2 uM endpoint vs dependency strength,689,-0.0359343917479724,0.346281462024021,0.9020574901306497,13621
TWSG1,C-604 2 uM endpoint vs dependency strength,689,-0.03593504368306512,0.34627270685543615,0.9020574901306497,13622
FABP3,C-604 2 uM endpoint vs dependency strength,689,-0.03593565917886336,0.3462644411778117,0.9020574901306497,13623
MCRIP2,C-604 2 uM endpoint vs dependency strength,689,-0.03593927358018689,0.3462159048289593,0.9020574901306497,13624
IRAK4,C-604 2 uM endpoint vs dependency strength,689,-0.0359663331674082,0.34585266983582813,0.9015750279583975,13625
RAB1B,C-604 2 uM endpoint vs dependency strength,689,-0.03596765362333057,0.3458349508677822,0.9015750279583975,13626
TLR3,C-604 2 uM endpoint vs dependency strength,689,-0.035974857164994364,0.3457382979600887,0.9015500782666453,13627
CFAP210,C-604 2 uM endpoint vs dependency strength,689,-0.03598527010577764,0.3455986135757543,0.9014590883218393,13628
CDK2AP2,C-604 2 uM endpoint vs dependency strength,689,-0.03599362214508304,0.34548660109453244,0.9013035590343337,13629
ING4,C-604 2 uM endpoint vs dependency strength,689,-0.03600785535868346,0.3452957670856301,0.9010789735641234,13630
TSPAN2,C-604 2 uM endpoint vs dependency strength,689,-0.03602439633083436,0.345074075712495,0.9007737024174596,13631
HDAC4,C-604 2 uM endpoint vs dependency strength,689,-0.03604036267998483,0.3448601716811329,0.900488580023356,13632
SLC22A12,C-604 2 uM endpoint vs dependency strength,689,-0.036058599011257464,0.3446159595558189,0.9002607932216617,13633
TMEM238,C-604 2 uM endpoint vs dependency strength,689,-0.03607095395582154,0.34445057069095014,0.9001020760537358,13634
RALGDS,C-604 2 uM endpoint vs dependency strength,689,-0.036073630307986014,0.34441475049346365,0.9001020760537358,13635
NFRKB,C-604 2 uM endpoint vs dependency strength,689,-0.036077451294376395,0.344363614664746,0.9001020760537358,13636
PRDX2,C-604 2 uM endpoint vs dependency strength,689,-0.036084864841670866,0.34426441379006895,0.9001020760537358,13637
SLC13A5,C-604 2 uM endpoint vs dependency strength,689,-0.036098437138888065,0.34408284967898367,0.8998245065704383,13638
MRC1,C-604 2 uM endpoint vs dependency strength,689,-0.03610111762630169,0.34404699853302173,0.8998245065704383,13639
ZBTB1,C-604 2 uM endpoint vs dependency strength,689,-0.03611092106371741,0.343915899187881,0.8997739296032367,13640
ACTN2,C-604 2 uM endpoint vs dependency strength,689,-0.03612182435237424,0.34377012914472854,0.899553623107993,13641
SNW1,C-604 2 uM endpoint vs dependency strength,689,-0.036125157149999976,0.34372557961439376,0.899553623107993,13642
NOL7,C-604 2 uM endpoint vs dependency strength,689,-0.03613359298343334,0.34361283420725275,0.8994156112179802,13643
TESC,C-604 2 uM endpoint vs dependency strength,689,-0.03614207293309025,0.3434995229389285,0.8992699437959485,13644
NOXRED1,C-604 2 uM endpoint vs dependency strength,689,-0.03614255652413367,0.3434930617888723,0.8992699437959485,13645
TOMM40,C-604 2 uM endpoint vs dependency strength,689,-0.03614313752059179,0.34348529932963257,0.8992699437959485,13646
DDX42,C-604 2 uM endpoint vs dependency strength,689,-0.03614351089470186,0.34348031088781933,0.8992699437959485,13647
C6orf136,C-604 2 uM endpoint vs dependency strength,689,-0.03615855700789334,0.3432793266405493,0.8992699437959485,13648
MYBL1,C-604 2 uM endpoint vs dependency strength,689,-0.03616065929488743,0.34325125050343036,0.8992699437959485,13649
ARIH1,C-604 2 uM endpoint vs dependency strength,689,-0.03616412734071471,0.3432049377952026,0.8992699437959485,13650
TAPT1,C-604 2 uM endpoint vs dependency strength,689,-0.0361644257344752,0.3432009531945551,0.8992699437959485,13651
PAX3,C-604 2 uM endpoint vs dependency strength,689,-0.036177404303216,0.34302767243445603,0.8992699437959485,13652
KRT6A,C-604 2 uM endpoint vs dependency strength,689,-0.036182457113784275,0.3429602259362017,0.8992699437959485,13653
WSCD1,C-604 2 uM endpoint vs dependency strength,689,-0.03618436912555375,0.3429347060097628,0.8992699437959485,13654
IL15,C-604 2 uM endpoint vs dependency strength,689,-0.03621020503029204,0.3425899888021193,0.8992699437959485,13655
CAVIN2,C-604 2 uM endpoint vs dependency strength,689,-0.03622924587161847,0.34233607669736676,0.8992699437959485,13656
AKR1C4,C-604 2 uM endpoint vs dependency strength,689,-0.03623361732747361,0.3422777997159642,0.8992699437959485,13657
TBC1D9B,C-604 2 uM endpoint vs dependency strength,689,-0.03623429108991951,0.3422688181818208,0.8992699437959485,13658
TBCCD1,C-604 2 uM endpoint vs dependency strength,689,-0.03623581519381016,0.34224850179679356,0.8992699437959485,13659
MGAT5B,C-604 2 uM endpoint vs dependency strength,689,-0.03624037020925106,0.34218778778833786,0.8992699437959485,13660
CCNB3,C-604 2 uM endpoint vs dependency strength,689,-0.03624085006542179,0.3421813921637812,0.8992699437959485,13661
RNF217,C-604 2 uM endpoint vs dependency strength,689,-0.036259562404500845,0.34193204964203633,0.8992699437959485,13662
KIF27,C-604 2 uM endpoint vs dependency strength,689,-0.03626419158658606,0.34187038354130217,0.8992699437959485,13663
CADPS,C-604 2 uM endpoint vs dependency strength,689,-0.03626750556073989,0.3418262419039302,0.8992699437959485,13664
SCAMP2,C-604 2 uM endpoint vs dependency strength,689,-0.03628828455987466,0.34154955169816553,0.8992699437959485,13665
ZNF567,C-604 2 uM endpoint vs dependency strength,689,-0.03629033555058798,0.34152224875411696,0.8992699437959485,13666
MGAT1,C-604 2 uM endpoint vs dependency strength,689,-0.036297451378821774,0.34142753311555696,0.8992699437959485,13667
ADCY8,C-604 2 uM endpoint vs dependency strength,689,-0.036316905608991194,0.3411686721129266,0.8992699437959485,13668
BLOC1S6,C-604 2 uM endpoint vs dependency strength,689,-0.03632529849973016,0.3410570337313583,0.8992699437959485,13669
NUBP2,C-604 2 uM endpoint vs dependency strength,689,-0.036329860591460476,0.3409963606730822,0.8992699437959485,13670
PPT1,C-604 2 uM endpoint vs dependency strength,689,-0.0363299541950126,0.34099511587471076,0.8992699437959485,13671
RABGGTA,C-604 2 uM endpoint vs dependency strength,689,-0.03633051548257962,0.3409876515837453,0.8992699437959485,13672
CLN5,C-604 2 uM endpoint vs dependency strength,689,-0.03635388013366714,0.34067702905575764,0.8989797982982071,13673
MS4A7,C-604 2 uM endpoint vs dependency strength,689,-0.036364654913083175,0.3405338441620252,0.8989077350937019,13674
FOXR2,C-604 2 uM endpoint vs dependency strength,689,-0.036390847222772145,0.3401859378040497,0.8985107552838003,13675
MNX1,C-604 2 uM endpoint vs dependency strength,689,-0.03641711165387535,0.3398373017942199,0.8980543520173104,13676
TRMU,C-604 2 uM endpoint vs dependency strength,689,-0.03641888903432195,0.33981371697414725,0.8980543520173104,13677
LMAN1,C-604 2 uM endpoint vs dependency strength,689,-0.03642090193269245,0.3397870082306217,0.8980543520173104,13678
CEP170,C-604 2 uM endpoint vs dependency strength,689,-0.03642741814201542,0.33970055517107944,0.8980543520173104,13679
MORN3,C-604 2 uM endpoint vs dependency strength,689,-0.0364328767830582,0.3396281441108795,0.8980543520173104,13680
TMEM249,C-604 2 uM endpoint vs dependency strength,689,-0.03643372370438392,0.3396169102453005,0.8980543520173104,13681
ALKAL2,C-604 2 uM endpoint vs dependency strength,689,-0.03644079519237332,0.33952312079495633,0.8980543520173104,13682
TTLL9,C-604 2 uM endpoint vs dependency strength,689,-0.036462746755076485,0.3392320818668095,0.8980543520173104,13683
CD1E,C-604 2 uM endpoint vs dependency strength,689,-0.036462998196988054,0.339228749116744,0.8980543520173104,13684
ABCD1,C-604 2 uM endpoint vs dependency strength,689,-0.036477082980156825,0.339042095085231,0.8978327298663074,13685
CTXN2,C-604 2 uM endpoint vs dependency strength,689,-0.03648090920272643,0.3389914006681024,0.8978327298663074,13686
METAP1D,C-604 2 uM endpoint vs dependency strength,689,-0.03648200143881899,0.3389769302958378,0.8978327298663074,13687
QPCTL,C-604 2 uM endpoint vs dependency strength,689,-0.036493447396357306,0.33882531354826834,0.8978327298663074,13688
AIFM1,C-604 2 uM endpoint vs dependency strength,689,-0.036506740890470984,0.33864927826621233,0.8978327298663074,13689
KDSR,C-604 2 uM endpoint vs dependency strength,689,-0.03650906228814509,0.3386185438322671,0.8978327298663074,13690
SH2D1B,C-604 2 uM endpoint vs dependency strength,689,-0.03652075030409934,0.3384638260313529,0.8977089829447864,13691
NUAK2,C-604 2 uM endpoint vs dependency strength,689,-0.03653479156042799,0.338278017565548,0.8977089829447864,13692
RALGAPA2,C-604 2 uM endpoint vs dependency strength,689,-0.0365421550029616,0.3381806029861011,0.8977089829447864,13693
ID4,C-604 2 uM endpoint vs dependency strength,689,-0.03655383323073343,0.3380261428699197,0.8977089829447864,13694
